season,team,player_name,player_sofa_id,tm_href,position,position_label,birth_date,age,market_value,rating,goals,assists,expectedGoals,expectedAssists,minutesPlayed,matchesStarted,appearances,yellowCards,redCards,shotsOnTarget,accuratePassesPercentage,keyPasses,successfulDribblesPercentage,tackles,interceptions,bigChancesCreated,bigChancesMissed
Bundesliga 23/24,FC Bayern München,Daniel Peretz,1048265,/daniel-peretz/profil/spieler/468539,G,Goleiro,2000-07-08,23.1,3000000.0,6.4,0,0,,0.0,16,0,1,0,0,0,64.29,0,0.0,0,0,0,0
Bundesliga 23/24,FC Bayern München,Sacha Boey,980418,/sacha-boey/profil/spieler/475413,D,Defensor,2000-09-13,22.9,18000000.0,6.35,0,0,0.24,0.03,109,1,2,1,0,0,83.33,0,40.0,2,1,0,0
Bundesliga 23/24,FC Bayern München,Jonathan Asp Jensen,1146545,/jonathan-asp-jensen/profil/spieler/856274,F,Atacante,2006-01-14,17.5,1300000.0,0.0,0,0,,,1,0,1,0,0,0,0.0,0,0.0,0,0,0,0
Bundesliga 23/24,Bayer 04 Leverkusen,Alejandro Grimaldo,177177,/alejandro-grimaldo/profil/spieler/193082,M,Meio-campo,1995-09-20,27.9,45000000.0,7.75,10,13,5.66,11.15,2785,31,33,1,0,23,87.22,79,46.51,45,22,18,1
Bundesliga 23/24,Bayer 04 Leverkusen,Florian Wirtz,1019322,/florian-wirtz/profil/spieler/598577,M,Meio-campo,2003-05-03,20.2,130000000.0,7.63,11,11,9.0,9.75,2377,26,32,3,0,34,84.63,75,51.3,27,9,12,8
Bundesliga 23/24,Bayer 04 Leverkusen,Exequiel Palacios,822600,/exequiel-palacios/profil/spieler/401578,M,Meio-campo,1998-10-05,24.8,45000000.0,7.6,4,5,3.33,4.13,1840,21,24,6,0,7,92.11,28,88.46,60,29,8,2
Bundesliga 23/24,Bayer 04 Leverkusen,Matěj Kovář,927366,/matej-kovar/profil/spieler/550829,G,Goleiro,2000-05-17,23.2,7000000.0,7.5,0,0,,0.0,90,1,1,0,0,0,100.0,0,0.0,0,0,0,0
Bundesliga 23/24,Bayer 04 Leverkusen,Granit Xhaka,117777,/granit-xhaka/profil/spieler/111455,M,Meio-campo,1992-09-27,30.8,20000000.0,7.49,3,0,1.81,5.85,2828,32,33,5,0,14,92.14,44,64.0,29,19,4,0
Bundesliga 23/24,Bayer 04 Leverkusen,Jonas Hofmann,142390,/jonas-hofmann/profil/spieler/7161,F,Atacante,1992-07-14,31.0,10000000.0,7.47,5,7,5.94,8.34,2214,26,32,3,0,25,84.54,81,51.43,20,8,17,7
Bundesliga 23/24,Bayer 04 Leverkusen,Victor Okoh Boniface,978521,,F,Atacante,2000-12-23,22.6,,7.36,14,8,15.54,3.34,1563,18,23,2,0,34,72.99,22,52.27,6,0,8,16
Bundesliga 23/24,Bayer 04 Leverkusen,Noah Mbamba,1100321,/noah-mbamba/profil/spieler/743395,M,Meio-campo,2005-01-05,18.6,2500000.0,7.3,0,1,0.03,0.54,14,0,3,0,0,0,94.74,1,33.33,0,1,1,0
Bundesliga 23/24,Bayer 04 Leverkusen,Jeremie Frimpong,970361,/jeremie-frimpong/profil/spieler/484547,D,Defensor,2000-12-10,22.6,50000000.0,7.27,9,7,8.18,5.44,2263,27,31,6,0,21,81.3,46,50.0,26,7,9,11
Bundesliga 23/24,Bayer 04 Leverkusen,Josip Stanišić,927407,/josip-stanisic/profil/spieler/483046,D,Defensor,2000-04-02,23.3,28000000.0,7.2,3,1,0.76,1.75,1276,13,20,3,0,5,90.68,11,66.67,38,9,2,1
Bundesliga 23/24,Bayer 04 Leverkusen,Robert Andrich,168903,/robert-andrich/profil/spieler/159088,D,Defensor,1994-09-22,28.9,17000000.0,7.2,4,2,1.69,2.23,1686,18,28,4,0,9,90.79,22,63.64,30,20,3,2
Bundesliga 23/24,Bayer 04 Leverkusen,Jonathan Tah,227672,/jonathan-tah/profil/spieler/196357,D,Defensor,1996-02-11,27.5,30000000.0,7.17,4,1,2.05,0.93,2632,30,31,6,0,10,94.69,5,55.56,19,23,1,2
Bundesliga 23/24,Bayer 04 Leverkusen,Edmond Tapsoba,883262,/edmond-tapsoba/profil/spieler/564545,D,Defensor,1999-02-02,24.5,45000000.0,7.16,0,1,0.95,1.44,2084,23,28,4,0,1,91.4,9,81.25,34,24,2,1
Bundesliga 23/24,Bayer 04 Leverkusen,Piero Hincapié,1002837,/piero-hincapie/profil/spieler/659813,D,Defensor,2002-01-09,21.6,40000000.0,7.12,1,2,1.95,0.87,1501,16,26,2,0,6,91.76,6,16.67,35,13,1,3
Bundesliga 23/24,Bayer 04 Leverkusen,Odilon Kossounou,973437,/odilon-kossounou/profil/spieler/644771,D,Defensor,2001-01-04,22.6,35000000.0,7.08,1,0,0.62,1.55,1812,21,22,3,0,1,89.11,10,57.5,30,27,1,0
Bundesliga 23/24,Bayer 04 Leverkusen,Amine Adli,991478,/amine-adli/profil/spieler/532776,F,Atacante,2000-05-10,23.2,30000000.0,7.08,4,4,3.33,2.89,902,8,23,5,0,15,82.94,22,56.52,16,6,3,4
Bundesliga 23/24,Bayer 04 Leverkusen,Arthur,1174761,/arthur-vermeeren/profil/spieler/926694,M,Meio-campo,2003-03-17,20.4,25000000.0,7.08,0,2,0.07,0.37,184,2,4,0,0,1,81.11,5,40.0,4,0,0,0
Bundesliga 23/24,Bayer 04 Leverkusen,Lukáš Hrádecký,15219,/lukas-hradecky/profil/spieler/48015,G,Goleiro,1989-11-24,33.7,2500000.0,7.04,0,0,0.0,0.02,2970,33,33,2,0,0,75.84,0,0.0,0,0,0,0
Bundesliga 23/24,Bayer 04 Leverkusen,Patrik Schick,280609,/patrik-schick/profil/spieler/242086,F,Atacante,1996-01-24,27.5,22000000.0,6.97,7,0,6.04,1.6,1073,12,20,1,0,13,79.82,9,36.36,6,1,2,5
Bundesliga 23/24,Bayer 04 Leverkusen,Nathan Tella,920379,/nathan-tella/profil/spieler/340322,F,Atacante,1999-07-05,24.1,23000000.0,6.95,5,2,3.49,2.89,843,8,24,2,0,11,83.16,14,18.92,13,3,5,2
Bundesliga 23/24,Bayer 04 Leverkusen,Adam Hložek,963801,/adam-hlozek/profil/spieler/552057,F,Atacante,2002-07-25,21.0,12000000.0,6.87,2,3,3.06,1.17,476,5,23,1,0,6,80.79,9,30.77,10,2,2,1
Bundesliga 23/24,Bayer 04 Leverkusen,Gustavo Puerta,1174889,/gustavo-puerta/profil/spieler/936981,M,Meio-campo,2003-07-23,20.0,3000000.0,6.77,0,0,0.09,0.05,45,0,7,0,0,0,95.12,1,100.0,5,0,0,0
Bundesliga 23/24,Bayer 04 Leverkusen,Borja Iglesias,785989,/borja-iglesias/profil/spieler/278359,F,Atacante,1993-01-17,30.5,5000000.0,6.61,0,0,1.36,0.36,252,2,7,0,0,3,79.45,3,0.0,1,1,1,3
Bundesliga 23/24,VfB Stuttgart,Serhou Guirassy,328027,/serhou-guirassy/profil/spieler/270541,F,Atacante,1996-03-12,27.4,40000000.0,7.72,28,2,20.84,5.42,2212,25,28,0,0,45,81.4,53,43.24,6,6,12,20
Bundesliga 23/24,VfB Stuttgart,Deniz Undav,794298,/deniz-undav/profil/spieler/339314,F,Atacante,1996-07-19,27.0,25000000.0,7.65,18,9,15.05,6.13,2102,23,30,5,0,53,75.36,41,57.45,28,6,15,12
Bundesliga 23/24,VfB Stuttgart,Fabian Bredlow,152463,/fabian-bredlow/profil/spieler/187624,G,Goleiro,1995-03-02,28.4,1000000.0,7.6,0,0,,0.0,360,4,4,0,0,0,73.78,0,0.0,0,0,0,0
Bundesliga 23/24,VfB Stuttgart,Angelo Stiller,901882,/angelo-stiller/profil/spieler/443710,M,Meio-campo,2001-04-04,22.3,20000000.0,7.32,1,5,1.72,5.47,2780,31,32,5,0,4,90.91,53,73.91,55,28,6,2
Bundesliga 23/24,VfB Stuttgart,Maximilian Mittelstädt,788949,/maximilian-mittelstadt/profil/spieler/282660,D,Defensor,1997-03-18,26.4,17000000.0,7.3,2,4,0.9,6.72,2119,23,31,5,0,6,87.67,30,65.45,91,46,8,0
Bundesliga 23/24,VfB Stuttgart,Chris Führich,891510,/chris-fuhrich/profil/spieler/272278,M,Meio-campo,1998-01-09,25.6,28000000.0,7.24,8,7,6.63,9.23,2594,33,34,2,0,25,85.96,55,51.77,30,7,11,8
Bundesliga 23/24,VfB Stuttgart,Waldemar Anton,799046,/waldemar-anton/profil/spieler/193004,D,Defensor,1996-07-20,27.0,20000000.0,7.13,0,3,1.72,1.54,2888,32,33,7,0,6,89.29,9,68.18,39,40,2,1
Bundesliga 23/24,VfB Stuttgart,Atakan Karazor,801030,/atakan-karazor/profil/spieler/232320,M,Meio-campo,1996-10-13,26.8,12000000.0,7.11,0,4,1.04,2.53,2634,31,33,9,0,2,89.68,29,26.32,72,27,4,0
Bundesliga 23/24,VfB Stuttgart,Enzo Millot,957889,/enzo-millot/profil/spieler/569366,M,Meio-campo,2002-07-17,21.0,30000000.0,7.09,5,4,5.26,5.31,2254,27,31,5,0,18,86.74,33,55.42,40,16,7,3
Bundesliga 23/24,VfB Stuttgart,Dan Zagadou,826205,,D,Defensor,1999-06-03,24.2,,7.09,1,0,1.0,0.7,1468,16,19,1,0,3,86.67,3,75.0,21,20,0,0
Bundesliga 23/24,VfB Stuttgart,Hiroki Itō,873106,/hiroki-ito/profil/spieler/353892,D,Defensor,1999-05-12,24.2,30000000.0,7.07,0,2,0.91,2.41,2231,25,26,1,0,4,89.38,20,70.0,19,29,3,0
Bundesliga 23/24,VfB Stuttgart,Alexander Nübel,584722,/alexander-nubel/profil/spieler/195778,G,Goleiro,1996-09-30,26.8,12000000.0,7.03,0,0,0.0,0.04,2700,30,30,1,0,0,80.15,0,0.0,2,0,0,0
Bundesliga 23/24,VfB Stuttgart,Pascal Stenzel,352562,/pascal-stenzel/profil/spieler/195246,D,Defensor,1996-03-20,27.4,2500000.0,7.02,0,5,0.32,2.35,1115,14,23,1,1,4,88.17,16,75.0,18,15,7,0
Bundesliga 23/24,VfB Stuttgart,Josha Vagnoman,906278,/josha-vagnoman/profil/spieler/448258,D,Defensor,2000-12-11,22.6,10000000.0,6.84,2,2,1.32,1.4,1181,12,18,2,0,7,85.66,7,71.43,28,2,2,3
Bundesliga 23/24,VfB Stuttgart,Silas,949062,/silas-ostrzinski/profil/spieler/684116,M,Meio-campo,1998-10-06,24.8,150000.0,6.83,5,2,5.67,1.72,909,8,27,0,0,9,82.73,15,55.07,5,0,6,7
Bundesliga 23/24,VfB Stuttgart,Anthony Rouault,991479,/anthony-rouault/profil/spieler/690799,D,Defensor,2001-05-29,22.2,7000000.0,6.82,0,2,0.09,1.16,1018,11,22,3,0,1,88.88,8,33.33,21,8,3,0
Bundesliga 23/24,VfB Stuttgart,Woo-Yeong Jeong,927405,,F,Atacante,1999-09-20,23.9,,6.8,2,3,1.78,1.57,652,5,26,1,0,8,85.44,9,26.67,15,7,3,2
Bundesliga 23/24,VfB Stuttgart,Samuele Di Benedetto,1152502,/samuele-di-benedetto/profil/spieler/826064,M,Meio-campo,2005-07-16,18.0,450000.0,6.8,0,0,0.0,0.01,12,0,1,0,0,0,90.91,1,0.0,0,1,0,0
Bundesliga 23/24,VfB Stuttgart,Jamie Leweling,990201,/jamie-leweling/profil/spieler/518505,M,Meio-campo,2001-02-26,22.4,9000000.0,6.79,4,4,6.08,3.14,1532,17,34,3,0,23,82.5,23,49.06,18,5,5,9
Bundesliga 23/24,VfB Stuttgart,Mahmoud Dahoud,341589,/mahmoud-dahoud/profil/spieler/191422,M,Meio-campo,1996-01-01,27.6,6000000.0,6.74,1,0,0.57,0.88,230,1,13,0,0,1,89.04,7,0.0,5,0,1,0
Bundesliga 23/24,VfB Stuttgart,Leonidas Stergiou,962898,/leonidas-stergiou/profil/spieler/507345,D,Defensor,2002-03-03,21.4,5000000.0,6.71,1,0,0.35,0.91,605,6,15,0,0,1,86.45,5,50.0,15,5,2,0
Bundesliga 23/24,VfB Stuttgart,Jovan Milošević,1154491,/jovan-milosevic/profil/spieler/943795,F,Atacante,2005-07-31,18.0,700000.0,6.57,0,0,0.0,0.01,34,0,5,0,0,0,58.33,0,100.0,0,0,0,0
Bundesliga 23/24,VfB Stuttgart,Lilian Egloff,1007962,/lilian-egloff/profil/spieler/472243,M,Meio-campo,2002-08-20,20.9,800000.0,6.52,0,0,0.18,0.03,118,1,5,1,0,0,78.05,0,0.0,4,1,0,0
Bundesliga 23/24,VfB Stuttgart,Massimo,911956,/roberto-massimo/profil/spieler/431561,M,Meio-campo,2000-10-12,22.8,800000.0,6.46,0,0,0.0,0.01,85,0,5,1,0,0,79.41,1,0.0,1,0,0,0
Bundesliga 23/24,VfB Stuttgart,Borna Sosa,357584,/borna-sosa/profil/spieler/293194,M,Meio-campo,1998-01-21,25.5,7500000.0,6.45,0,0,0.03,0.12,44,0,2,0,0,0,86.67,3,0.0,0,0,0,0
Bundesliga 23/24,VfB Stuttgart,Luca Raimund,1409371,/luca-raimund/profil/spieler/907489,M,Meio-campo,2005-04-09,18.3,500000.0,6.4,0,0,1.09,0.04,28,0,3,1,0,0,72.73,0,0.0,3,0,0,1
Bundesliga 23/24,VfB Stuttgart,Genki Haraguchi,48243,/genki-haraguchi/profil/spieler/79377,M,Meio-campo,1991-05-09,32.2,500000.0,6.4,0,0,0.0,0.01,28,0,2,0,0,0,77.78,0,0.0,1,0,0,0
Bundesliga 23/24,RB Leipzig,Xavi Simons,997183,/xavi-simons/profil/spieler/566931,M,Meio-campo,2003-04-21,20.3,80000000.0,7.7,8,11,8.26,9.03,2673,32,32,9,1,33,82.04,79,60.0,30,16,14,5
Bundesliga 23/24,RB Leipzig,David Raum,856076,/david-raum/profil/spieler/318204,D,Defensor,1998-04-22,25.3,20000000.0,7.38,2,8,0.76,10.65,2743,31,31,6,0,4,80.59,70,58.06,58,27,15,0
Bundesliga 23/24,RB Leipzig,Loïs Openda,835480,/lois-openda/profil/spieler/368887,F,Atacante,2000-02-16,23.5,60000000.0,7.35,24,7,22.24,4.57,2716,33,34,4,0,62,69.17,35,36.36,3,5,11,22
Bundesliga 23/24,RB Leipzig,Dani Olmo,789071,/dani-olmo/profil/spieler/293385,M,Meio-campo,1998-05-07,25.2,50000000.0,7.21,4,5,3.34,3.67,1454,17,21,0,0,14,79.59,32,44.93,26,13,8,3
Bundesliga 23/24,RB Leipzig,Amadou Haidara,822708,/amadou-haidara/profil/spieler/402008,M,Meio-campo,1998-01-31,25.5,20000000.0,7.19,2,1,1.14,1.6,1537,19,21,5,0,9,84.49,17,81.82,42,21,2,0
Bundesliga 23/24,RB Leipzig,Xaver Schlager,791079,/xaver-schlager/profil/spieler/223979,M,Meio-campo,1997-09-28,25.8,28000000.0,7.12,0,5,1.06,3.13,2482,29,29,7,0,3,88.86,28,70.37,81,19,2,1
Bundesliga 23/24,RB Leipzig,Benjamin Henrichs,319857,/benjamin-henrichs/profil/spieler/202591,D,Defensor,1997-02-23,26.4,20000000.0,7.11,1,5,2.46,5.99,2536,28,33,5,0,9,79.49,42,68.75,68,33,9,3
Bundesliga 23/24,RB Leipzig,Péter Gulácsi,37096,/peter-gulacsi/profil/spieler/57071,G,Goleiro,1990-05-06,33.2,3000000.0,7.07,0,0,,0.01,1170,13,13,0,0,0,84.47,0,0.0,0,0,0,0
Bundesliga 23/24,RB Leipzig,Willi Orbán,136924,/willi-orban/profil/spieler/93740,D,Defensor,1992-11-03,30.7,10000000.0,7.06,0,0,0.36,0.8,1589,18,19,2,0,2,89.71,7,100.0,20,16,1,1
Bundesliga 23/24,RB Leipzig,Mohamed Simakan,945063,/mohamed-simakan/profil/spieler/666234,D,Defensor,2000-05-02,23.2,35000000.0,7.04,2,3,4.02,2.94,2142,23,32,8,0,11,86.3,15,60.0,48,29,3,2
Bundesliga 23/24,RB Leipzig,Benjamin Šeško,986397,/benjamin-sesko/profil/spieler/627442,F,Atacante,2003-05-31,20.2,50000000.0,6.97,14,2,7.66,1.26,1535,17,31,0,0,25,66.56,13,51.52,13,3,1,8
Bundesliga 23/24,RB Leipzig,Janis Blaswich,96832,/janis-blaswich/profil/spieler/81173,G,Goleiro,1991-05-02,32.2,2000000.0,6.93,0,0,0.0,0.06,1890,21,21,0,0,0,86.27,1,0.0,1,0,0,0
Bundesliga 23/24,RB Leipzig,Castello Lukeba,976421,/castello-lukeba/profil/spieler/618472,D,Defensor,2002-12-17,20.6,40000000.0,6.9,1,0,0.75,0.76,2212,24,32,3,0,3,91.73,4,73.91,19,12,0,0
Bundesliga 23/24,RB Leipzig,Lukas Klostermann,319853,/lukas-klostermann/profil/spieler/215599,D,Defensor,1996-06-03,27.2,8000000.0,6.85,1,0,0.75,0.9,1451,16,25,3,0,2,90.11,5,0.0,15,13,0,0
Bundesliga 23/24,RB Leipzig,Yussuf Poulsen,135264,/yussuf-poulsen/profil/spieler/157635,F,Atacante,1994-06-15,29.1,6000000.0,6.82,5,2,5.74,2.27,1215,12,28,0,0,16,72.14,13,63.16,13,4,3,8
Bundesliga 23/24,RB Leipzig,Kevin Kampl,84251,/kevin-kampl/profil/spieler/53418,M,Meio-campo,1990-10-09,32.8,3500000.0,6.8,1,0,0.17,1.46,1376,14,26,3,0,1,92.0,15,76.92,19,11,2,0
Bundesliga 23/24,RB Leipzig,Christoph Baumgartner,825956,/christoph-baumgartner/profil/spieler/324278,M,Meio-campo,1999-08-01,24.0,18000000.0,6.79,5,1,3.68,1.59,1160,11,32,3,0,12,76.77,16,54.55,26,5,2,4
Bundesliga 23/24,RB Leipzig,Emil Forsberg,51785,/emil-forsberg/profil/spieler/111078,M,Meio-campo,1991-10-23,31.8,5000000.0,6.72,2,1,1.45,0.37,473,5,14,0,0,5,85.19,6,42.86,7,0,2,2
Bundesliga 23/24,RB Leipzig,Nicolas Seiwald,976575,/nicolas-seiwald/profil/spieler/404950,M,Meio-campo,2001-05-04,22.2,16000000.0,6.7,0,2,0.0,0.41,729,6,21,1,0,0,83.29,6,66.67,33,8,0,0
Bundesliga 23/24,RB Leipzig,Timo Werner,232306,/timo-werner/profil/spieler/170527,F,Atacante,1996-03-06,27.4,17000000.0,6.67,2,0,2.36,0.1,204,2,8,0,0,6,70.0,2,55.56,2,1,0,2
Bundesliga 23/24,RB Leipzig,Fabio Carvalho,991604,/fabio-carvalho/profil/spieler/559263,F,Atacante,2002-08-30,20.9,14000000.0,6.66,0,0,0.22,0.23,189,1,9,0,0,2,82.35,2,50.0,3,0,0,0
Bundesliga 23/24,RB Leipzig,Eljif Elmas,838232,/eljif-elmas/profil/spieler/400489,M,Meio-campo,1999-09-24,23.9,20000000.0,6.64,0,0,0.81,0.38,290,2,14,0,0,4,84.48,2,62.5,8,1,0,1
Bundesliga 23/24,RB Leipzig,Christopher Lenz,168897,/christopher-lenz/profil/spieler/159844,D,Defensor,1994-09-22,28.9,1500000.0,6.62,0,0,0.0,0.06,57,0,6,0,0,0,79.55,1,0.0,3,2,0,0
Bundesliga 23/24,RB Leipzig,El Chadaille Bitshiabu,1048009,/el-chadaille-bitshiabu/profil/spieler/787912,D,Defensor,2005-05-16,18.2,12000000.0,6.56,0,0,,0.01,59,0,6,0,0,0,84.31,0,0.0,1,1,0,0
Bundesliga 23/24,RB Leipzig,Jonathan Norbye,1606622,/jonathan-norbye/profil/spieler/1006916,D,Defensor,2007-03-26,16.4,,0.0,0,0,,0.0,1,0,1,0,0,0,100.0,0,0.0,0,0,0,0
Bundesliga 23/24,RB Leipzig,Nuha Jatta,1489202,/nuha-jatta/profil/spieler/974561,M,Meio-campo,2006-03-15,17.4,,0.0,0,0,,,1,0,1,0,0,0,0.0,0,0.0,0,0,0,0
Bundesliga 23/24,VfL Bochum 1848,Kevin Stöger,95381,/kevin-stoger/profil/spieler/106872,M,Meio-campo,1993-08-27,29.9,5000000.0,7.6,7,9,6.23,9.79,2678,32,32,8,0,18,71.76,127,44.64,49,19,17,1
Bundesliga 23/24,VfL Bochum 1848,Manuel Riemann,24937,/manuel-riemann/profil/spieler/40792,G,Goleiro,1988-09-09,34.9,600000.0,7.18,0,0,0.0,0.42,2970,33,33,5,0,0,58.34,5,100.0,2,1,0,0
Bundesliga 23/24,VfL Bochum 1848,Keven Schlotterbeck,891651,/keven-schlotterbeck/profil/spieler/413843,D,Defensor,1997-04-28,26.3,6000000.0,7.15,5,1,2.06,1.06,2191,24,27,9,0,12,79.28,10,75.0,42,33,0,2
Bundesliga 23/24,VfL Bochum 1848,Philipp Hofmann,340719,/philipp-hofmann/profil/spieler/119037,F,Atacante,1993-03-30,30.3,1800000.0,6.96,4,2,4.78,1.33,1576,18,29,1,0,15,64.72,19,60.0,10,4,5,8
Bundesliga 23/24,VfL Bochum 1848,Bernardo,828571,/bernardo/profil/spieler/364258,D,Defensor,1995-05-14,28.2,5500000.0,6.96,1,0,1.89,1.27,2924,33,33,9,0,8,71.08,13,57.14,99,55,0,2
Bundesliga 23/24,VfL Bochum 1848,Maximilian Wittek,254125,/maximilian-wittek/profil/spieler/196793,D,Defensor,1995-08-21,27.9,2000000.0,6.93,3,1,1.27,2.69,1079,13,21,4,0,8,64.69,24,52.63,23,18,1,0
Bundesliga 23/24,VfL Bochum 1848,Danilo Soares,121551,/danilo-soares/profil/spieler/154396,M,Meio-campo,1991-10-29,31.8,700000.0,6.9,0,0,0.09,0.1,351,3,5,0,0,0,68.46,3,100.0,10,7,0,0
Bundesliga 23/24,VfL Bochum 1848,Ivan Ordets,137673,/ivan-ordets/profil/spieler/118850,D,Defensor,1992-07-08,31.1,2500000.0,6.89,1,0,1.31,1.65,1884,21,24,4,0,6,72.8,4,0.0,19,31,1,1
Bundesliga 23/24,VfL Bochum 1848,Christopher Antwi-Adjei,844203,,F,Atacante,1994-02-07,29.5,,6.86,2,2,2.2,3.0,1222,11,25,5,0,9,74.48,24,22.58,21,2,7,1
Bundesliga 23/24,VfL Bochum 1848,Patrick Osterhage,914755,/patrick-osterhage/profil/spieler/443331,M,Meio-campo,2000-02-01,23.5,7000000.0,6.85,2,1,1.39,0.71,1863,21,24,5,0,3,80.37,13,47.22,38,27,0,1
Bundesliga 23/24,VfL Bochum 1848,Anthony Losilla,119179,/anthony-losilla/profil/spieler/111266,M,Meio-campo,1986-03-10,37.4,500000.0,6.82,1,2,2.28,1.03,2586,31,31,10,0,6,72.69,19,43.48,63,25,2,1
Bundesliga 23/24,VfL Bochum 1848,Gonçalo Paciência,138890,/goncalo-paciencia/profil/spieler/181547,F,Atacante,1994-08-01,29.0,1500000.0,6.81,3,1,2.96,0.59,657,6,19,3,0,13,66.46,9,46.15,8,0,3,3
Bundesliga 23/24,VfL Bochum 1848,Takuma Asano,309546,/takuma-asano/profil/spieler/245744,F,Atacante,1994-11-10,28.7,4000000.0,6.75,6,1,7.88,0.93,2003,26,29,2,0,24,72.19,21,47.06,17,4,2,12
Bundesliga 23/24,VfL Bochum 1848,Philipp Förster,268791,/philipp-forster/profil/spieler/179635,M,Meio-campo,1995-02-04,28.5,1800000.0,6.73,0,0,0.48,0.83,395,3,13,1,0,1,82.12,9,50.0,9,7,0,0
Bundesliga 23/24,VfL Bochum 1848,Felix Passlack,795000,/felix-passlack/profil/spieler/274461,M,Meio-campo,1998-05-29,25.2,1800000.0,6.62,2,2,0.89,1.2,971,13,15,2,1,3,64.94,14,66.67,21,10,3,0
Bundesliga 23/24,VfL Bochum 1848,Tim Oermann,1138778,/tim-oermann/profil/spieler/696164,D,Defensor,2003-10-06,19.8,4000000.0,6.61,0,0,0.1,0.35,726,8,16,2,0,0,64.55,4,50.0,19,2,0,0
Bundesliga 23/24,VfL Bochum 1848,Matúš Bero,187207,/matus-bero/profil/spieler/204047,M,Meio-campo,1995-09-06,27.9,3500000.0,6.61,1,1,2.95,1.89,1670,20,24,6,0,6,68.84,11,22.22,32,12,4,6
Bundesliga 23/24,VfL Bochum 1848,Erhan Mašović,833213,/erhan-masovic/profil/spieler/343959,D,Defensor,1998-11-22,24.7,5000000.0,6.6,0,0,1.08,0.84,2230,24,29,7,0,3,78.25,4,60.0,64,25,1,2
Bundesliga 23/24,VfL Bochum 1848,Moritz Broschinski,924205,/moritz-broschinski/profil/spieler/406973,F,Atacante,2000-09-23,22.9,3000000.0,6.6,2,2,2.35,0.91,1242,14,26,4,0,8,62.98,15,36.67,11,0,5,4
Bundesliga 23/24,VfL Bochum 1848,Lukas Daschner,877297,/lukas-daschner/profil/spieler/334213,M,Meio-campo,1998-10-01,24.8,1200000.0,6.6,1,1,2.33,1.24,551,3,20,2,0,6,64.74,10,60.0,9,2,1,4
Bundesliga 23/24,VfL Bochum 1848,Cristian Gamboa,117794,/cristian-gamboa/profil/spieler/121686,D,Defensor,1989-10-24,33.8,500000.0,6.59,0,1,0.08,0.93,1193,12,22,6,0,1,74.38,10,55.56,24,15,2,0
Bundesliga 23/24,VfL Bochum 1848,Noah Loosli,789138,/noah-loosli/profil/spieler/265209,D,Defensor,1997-01-23,26.5,800000.0,6.51,0,0,0.0,0.04,347,2,10,1,0,0,63.87,0,100.0,10,7,0,0
Bundesliga 23/24,VfL Bochum 1848,Simon Zoller,88471,/simon-zoller/profil/spieler/79967,F,Atacante,1991-06-26,32.1,350000.0,6.5,0,0,0.0,0.0,45,0,1,0,0,0,62.5,0,0.0,0,0,0,0
Bundesliga 23/24,VfL Bochum 1848,Moritz Kwarteng,886132,,M,Meio-campo,1998-04-28,25.3,,6.44,0,1,1.04,0.13,280,2,11,1,1,3,75.0,4,46.67,3,2,1,3
Bundesliga 23/24,VfL Bochum 1848,Andreas Luthe,40372,/andreas-luthe/profil/spieler/41323,G,Goleiro,1987-03-10,36.4,0.0,5.3,0,0,,0.02,90,1,1,0,0,0,48.94,0,0.0,0,0,0,0
Bundesliga 23/24,TSG Hoffenheim,Andrej Kramarić,67647,/andrej-kramaric/profil/spieler/46580,F,Atacante,1991-06-19,32.1,5000000.0,7.55,15,6,11.09,7.0,2206,25,30,4,0,34,84.22,79,53.19,11,10,14,5
Bundesliga 23/24,TSG Hoffenheim,Oliver Baumann,40244,/oliver-baumann/profil/spieler/55089,G,Goleiro,1990-06-02,33.2,3000000.0,7.38,0,1,0.0,0.15,3060,34,34,1,0,0,71.68,2,0.0,1,0,0,0
Bundesliga 23/24,TSG Hoffenheim,Anton Stach,889861,/anton-stach/profil/spieler/344069,M,Meio-campo,1998-11-15,24.7,15000000.0,7.14,2,3,1.87,2.66,2503,28,33,4,0,10,80.64,21,46.67,76,74,6,1
Bundesliga 23/24,TSG Hoffenheim,Maximilian Beier,980628,/maximilian-beier/profil/spieler/578392,F,Atacante,2002-10-17,20.8,30000000.0,7.13,16,1,11.43,3.03,2436,29,33,0,0,39,73.51,24,42.31,20,9,4,11
Bundesliga 23/24,TSG Hoffenheim,Wout Weghorst,252215,/wout-weghorst/profil/spieler/228645,F,Atacante,1992-08-07,31.0,6000000.0,7.11,7,3,7.37,2.85,1989,24,28,4,0,15,72.97,34,20.0,13,6,3,5
Bundesliga 23/24,TSG Hoffenheim,Florian Grillitsch,186719,/florian-grillitsch/profil/spieler/195736,M,Meio-campo,1995-08-07,28.0,6500000.0,7.01,1,6,1.23,1.88,2303,25,30,8,0,6,86.04,21,61.9,54,52,2,1
Bundesliga 23/24,TSG Hoffenheim,Ozan Kabak,857740,/ozan-kabak/profil/spieler/361260,D,Defensor,2000-03-25,23.4,10000000.0,6.96,4,1,2.17,1.69,2290,28,28,9,1,7,85.51,8,64.29,48,46,1,2
Bundesliga 23/24,TSG Hoffenheim,Pavel Kadeřábek,109296,/pavel-kaderabek/profil/spieler/143798,M,Meio-campo,1992-04-25,31.3,3000000.0,6.96,3,4,2.45,5.38,2419,28,29,7,0,6,71.18,39,21.43,31,23,10,1
